price,Sales,Discount,Profit
52.71,207.55,0.08,16.23
41.71,1158.45,0.1,267.16
60.98,2568.71,0.1,590.77
10.98,154.45,0.09,-2.31
279.81,6133.18,0.06,1243.17
85.99,2632.4755,0.01,1325.82
4.28,170.81,0.1,-133.68
175.99,4726.595,0.05,1176.48
90.97,3780.16,0.1,1265.82
65.99,1784.048,0.05,394.45
30.44,1482.01,0.02,709.33
6.75,91.75,0.07,2.82
10.97,346.57,0,-116.45
10.64,234.09,0.01,-11.69
4.06,82.43,0.04,-94.76
8.85,295.97,0.02,5.02
3.15,94.5,0.02,39.9
48.92,1836.06,0.04,437.07
8.69,21.03,0.03,-10.48
10.98,507.64,0.04,42.76
8.01,301.36,0.09,48.45
6.48,114.28,0.08,-38.72
40.97,1889.04,0.1,182.15
154.13,7002.08,0.1,-1640.51
2.08,91.43,0.08,-22.9
3.8,27.99,0.06,-0.17
3.69,21.07,0.08,2.28
2.88,102.46,0.08,36.64
25.38,1097.6,0.05,216.12
5.74,21.64,0.08,-13.33
2.89,128,0.09,45.51
48.91,252.66,0.02,32.86
2.58,44.1,0.04,-6.22
2.88,132.31,0.02,10.91
3.75,178.51,0,82.3
1.86,31.32,0,-30.26
65.99,1538.8655,0.05,-186.33
11.97,286.07,0.07,-35.94
28.53,733.92,0.03,302.8
15.28,99.11,0.01,-12.46
136.98,2475.08,0,958.8
30.93,1610.42,0,813.35
110.98,5620.2,0.01,176.04
51.94,1382.31,0.03,372.26
19.98,991.36,0.01,212.06
78.69,1410.44,0.07,545.11
28.53,268.18,0.06,74.64
65.99,477.054,0.1,-170.53
22.98,738.69,0.1,109.16
179.29,1015.4,0,-234.59
11.09,184.09,0.07,4.79
48.04,1646.05,0.08,649.8
161.55,7807.45,0.02,1660.15
5.81,261,0.04,-43.45
29.74,127.56,0.05,-41.75
3.81,144.06,0.01,-117.27
95.95,3205.24,0.01,-1115.99
7.89,339.27,0.1,48.59
124.49,902.024,0.04,-153.25
19.99,702.79,0.04,-44.81
16.91,712.64,0.06,-27.72
5.81,239.86,0.04,-32.06
26.31,1269.79,0.08,-65.33
110.99,1529.014,0.07,14.01
100.98,336.84,0.08,-160.46
150.98,1120.27,0,16.81
140.99,5677.609,0.04,1680.79
59.98,1222.68,0.06,300.97
14.58,390.2,0.02,45
31.78,892.38,0,366.48
2.78,29.41,0.01,-2.06
60.98,1449.3,0.08,-712.14
125.99,4374.6865,0.05,973.16
125.99,4283.235,0.1,676.13
276.2,1874.37,0.08,67.84
43.31,1476.39,0.06,-303.62
125.99,863.583,0.04,-264.28
5.78,49.55,0.06,-20.33
45.99,606.56,0.04,20.23
30.98,715.4,0.08,-99.34
4.13,113.75,0,-77.34
130.98,3081.95,0.1,-662.8
3.14,133.23,0,-59.91
27.18,1406.64,0.02,424.36
73.98,3197.45,0.08,97.16
3.68,78.57,0.02,-20.65
355.98,5403.75,0.08,103.83
160.98,192.49,0.02,-98.3
280.98,6408.3,0.1,539.54
179.99,2323.36,0.08,220.39
6.84,136.41,0,-99.34
35.89,761.23,0,107.93
6.75,187.16,0.01,29.33
6.78,176.1,0.09,-75.71
5.78,44.05,0.07,-21.77
14.48,671.03,0.07,67.86
420.98,3800.4,0.03,1234.57
7.31,13.3,0.09,-7.86
130.98,3379.01,0.06,-801.09
48.91,687.52,0.08,223.76
111.03,4538.66,0,506.86
208.16,3816.59,0.01,191.47
20.24,194.29,0.1,68.89
5.84,195.49,0.05,33.8
3.69,47.93,0.04,15.82
3.69,168.55,0.05,71.77
3.14,77.03,0.08,-47.75
49.43,939.39,0.07,-122.77
83.93,279.33,0,-44.18
73.98,365.93,0.05,-243.02
10.01,12.2,0.01,-33.93
4.91,170.42,0.1,-98.31
140.81,431.29,0.1,-164.59
5.58,294.26,0,88.8
180.98,549.92,0.09,-210.97
6.48,182.09,0,-28.15
40.98,285.08,0.08,2.3
599.99,27875.54,0,-635.69
40.99,2030.44,0.04,938.26
15.31,695.99,0.09,-157.44
35.99,477.5045,0.09,-245.56
16.99,777.63,0.03,-70.54
39.24,1500.17,0.06,423.87
8.01,377.31,0.02,87.96
6.48,204.49,0.05,-142.3
140.98,5572.92,0.07,-639.47
120.98,3977.97,0.06,1733.47
85.99,3116.7715,0.08,-106.51
71.37,986.272,0.02,-647.14
6.98,201.37,0.1,59.84
20.97,939.77,0,9.72
4.28,187.28,0.06,-94.36
115.99,763.6485,0.06,-277.78
284.98,12457.63,0.08,1063.46
1.8,32.35,0.08,-63.19
4.98,116.56,0.04,50.66
20.99,117.062,0.09,-63.7
4.28,72.08,0.04,-54.75
376.13,10338.93,0.06,-871.52
424.21,15897.01,0.06,455.02
195.99,1265.293,0.06,-554.44
113.98,2722.85,0.08,-112.62
30.73,59.93,0.09,-147.81
47.9,851.52,0.08,307.64
17.67,919,0,89.6
20.99,453.2455,0.05,3.31
291.73,6276.83,0.09,813.49
4.98,122.51,0.06,45.14
125.99,2846.361,0.08,453.65
1.88,71.04,0.07,-20.65
152.48,2232.66,0.1,-521.09
4.13,177.88,0.07,-146.97
4.48,139.59,0,5.9
7.28,253.15,0.03,-72.43
3.8,83.02,0.08,9.24
300.98,10278.79,0.04,1512.07
5.4,53.14,0,-41.26
5.98,295.37,0.04,-97.23
3.95,50.69,0.04,-6.33
160.98,1865.94,0.04,116.1
17.98,784.72,0.01,-87.96
115.99,2343.076,0.06,311.64
120.98,627.64,0.05,-151.46
2.61,67.45,0.05,24.28
6.48,199.94,0.01,-147.27
40.97,1282.49,0.07,154.74
16.48,346.42,0.05,67.96
20.24,773.44,0.08,133.83
18.97,881.84,0,153.8
125.99,5067.5725,0.09,1275.91
70.98,2245.78,0.05,-432.46
517.48,9418.14,0.09,909.36
23.99,1090.6,0.07,300.91
42.98,1811.3,0.07,520.41
89.99,4095.76,0.03,-444.14
20.95,482.37,0.03,34.03
161.55,7036.11,0,1268.65
49.99,2354.8,0.03,332.97
3.98,187.88,0.08,-38.23
699.99,20872.16,0.03,-4437.91
3.81,152.28,0.06,-154.81
7.68,125.54,0.03,-15.74
6.48,228.01,0.06,-185.54
28.48,57.5,0.02,-83.18
28.48,604.38,0.09,167.58
65.99,2404.599,0.08,496.89
4.98,132.36,0.05,-98.35
34.23,1498.46,0.02,565.37
43.98,985.29,0.04,138.37
51.75,323.53,0.06,136.32
65.99,65.7475,0.1,-252.48
6.48,118.36,0.08,-60.65
11.48,29.31,0,-12.78
6.68,80.26,0.06,-22.55
11.58,398.76,0.07,0.82
2.62,67.58,0.09,16.8
8.5,159.24,0.09,8.3
7.4,48.77,0,5.95
4.26,26.5,0.01,2.61
155.99,2634.8555,0.08,257.76
6.48,281,0.1,-291.59
122.99,4064.05,0.06,1408.19
68.81,3213.87,0.08,-1069.72
8.6,14.68,0.06,-13.78
896.99,10145.14,0.03,3724.57
4.24,68.45,0.08,-57.88
420.98,1326.09,0,-20.55
11.97,339.49,0.08,-74.21
113.98,1187.12,0.06,-127.3
6.48,108.31,0.05,-52.77
65.99,2051.016,0.02,483.97
3.28,106.78,0,-98.05
3.29,79.37,0.07,6.14
4.48,218.12,0.02,-1642.65
7.1,118.38,0.04,-42.46
5.58,253.89,0.01,-83.66
68.81,1556.87,0.04,-521.42
5.98,195.98,0.08,-71.47
300.65,9235.97,0.04,2848.17
5.78,274.38,0.04,-94.82
1.74,17.72,0.02,-15.34
7.28,65.61,0.08,-39.74
14.03,309.62,0,-80.2
315.98,4901.99,0.04,1724.68
142.86,4305.79,0,1020.32
55.99,1991.703,0.07,559.11
90.98,2932.99,0.07,-1448.83
218.75,9194.8,0.1,-1760.57
140.98,2285.12,0.08,-455.8
8.74,355.69,0.09,-149.46
20.48,297.05,0.09,-16.89
15.67,108.26,0.06,25.51
2.88,67.35,0.07,22.63
348.21,1472.31,0.03,-223.59
31.11,857.42,0.07,51.18
1.48,2.24,0.01,-1.97
20.28,446.72,0.05,-39
65.99,1580.6005,0.07,303.53
363.25,16002.29,0.09,4604.79
18.94,182.26,0.01,60.61
510.14,3565.27,0.04,-502.81
4.76,241.01,0,-4.69
6.3,209.02,0.04,101.8
20.95,729.92,0,99.31
79.52,2593.08,0,-673.31
125.99,2529.396,0.06,371.21
140.81,441.43,0.06,-154.45
195.99,2145.6975,0.08,-176.79
85.99,1341.963,0,180.78
152.48,1712.66,0.1,-390.77
14.58,310.31,0.02,51.5
7.38,246.98,0.1,-94.78
6.48,233.39,0.06,-197.39
5.74,135.31,0.06,-49.32
17.98,181.66,0,-27.47
39.98,1194.96,0.04,107.45
35.99,184.331,0.07,-89.2
65.99,1223.3795,0.08,83.57
4.55,128.69,0.04,28.29
40.48,686.27,0.06,-345.36
12.44,242.63,0,-36.11
100.97,4729.85,0.03,2014.82
122.99,4852.05,0,-1197.58
15.04,70.33,0.1,1.07
20.99,677.518,0.09,168.22
30.98,302.05,0,-58.81
2.88,66.12,0.09,4.85
3.38,109.86,0.07,19.04
258.98,12979.1,0.03,2820.44
70.71,2052.82,0.05,-870.61
39.48,1905.79,0.01,675.65
2.78,68.88,0,1.31
10.48,110.79,0.1,-11.13
18.65,823.63,0.03,375.02
6.48,286.73,0.05,-141.51
89.99,3819.42,0.1,-821.87
5.08,208.78,0.05,24.87
100.98,647.78,0,-144.87
65.99,2692.6895,0.03,768.32
3.78,151.19,0.03,60.63
5.98,102.73,0.03,16.33
43.22,167.37,0.1,-132.15
65.99,1026.6385,0,-201.05
65.99,2405.4575,0.01,571.54
125.99,2162.8165,0.01,223.25
14.56,399.76,0.04,48.13
270.97,5393.27,0.1,353.72
27.48,264.63,0.02,-66.78
6.98,239.3,0.06,41.31
5.98,260.41,0,-45.75
60.98,3075.83,0.03,1207.91
3.08,73.37,0.04,16.1
10.31,527.6,0,221.59
150.98,4800.44,0.08,1912.92
9.71,271.33,0.07,-191.09
80.98,206.68,0,-156.47
1.88,36.75,0.06,-9.82
29.89,1115.2,0.09,301.31
14.98,97.86,0.04,-21.09
4.14,173.44,0.05,-172.4
260.98,7477.78,0.09,883.29
10.52,270.39,0.01,-30.42
5.98,201.35,0.02,-107.37
2.89,15.38,0.01,1.61
1.88,43.97,0.04,-9.05
160.98,6152.52,0.08,768.06
3.28,20.17,0.05,-15.42
10.98,235.98,0.03,11.82
10.97,195.96,0.1,-104.82
199.99,6607.92,0.06,1462.72
9.06,278.94,0.01,-143.7
194.3,8549.04,0.03,2861.01
45.19,670.94,0.02,87.51
256.99,9544.18,0,3392.88
3.95,32.92,0.05,-7.73
30.98,336.91,0.1,42.5
4.48,138.52,0.03,-895.24
150.89,1735.59,0.02,-506.43
11.97,443.35,0.02,-21.73
9.48,392.61,0.08,-100.15
5.98,30.85,0.03,-12.88
43.98,1081.22,0.08,130.8
2.23,36.41,0.01,-31.45
124.49,5205.83,0.08,-818.77
100.98,3416.38,0.01,-1142.2
10.14,142.81,0.01,39.64
209.37,4636.62,0.1,-318.45
4.98,100.11,0.07,-41.7
145.98,5140.08,0.06,-582.43
42.98,633.08,0.04,145.48
5.08,110.42,0.09,-36.6
4.06,25.34,0.1,-21.29
15.28,178.57,0.05,-37.39
9.99,265.35,0.02,-128.69
48.04,1993.94,0.02,931.7
6.68,24.73,0.04,-10.77
85.99,1809.0125,0.01,795.05
29.89,31.96,0.01,-74.64
30.97,767.26,0.07,-29.56
6.48,253.89,0.09,-103.77
6.48,127.9,0.07,-80.41
1.7,73.64,0.07,-58.87
55.99,603.347,0.08,142.98
16.91,770.53,0.04,30.17
199.99,7813.7,0.09,2154.33
4.98,164.92,0.04,-54.36
55.5,507.74,0.05,-118.54
442.14,12600.99,0.05,2963.48
3.69,181.13,0,-11.39
20.28,206.04,0,-49.81
30.93,668.39,0.07,344.61
297.48,4657.35,0.05,322.66
296.18,2097.94,0.07,-404.05
5.78,246,0.1,-207.36
40.99,871.32,0.1,315.16
56.96,468.49,0.03,-6.37
8.37,446.53,0.04,-261.45
40.99,217.85,0.02,-25.31
119.99,4260.73,0.07,251.58
7.96,196.75,0.03,0.13
37.7,1477.39,0.03,641.4
19.98,740.14,0.06,29.73
2.08,16.47,0.1,-6.82
33.94,173.62,0.09,-88.64
13.79,690.97,0.03,-16.94
125.99,2024.0285,0.1,4.9
125.99,4054.058,0.09,914.19
83.98,2833.19,0.06,1409.87
159.31,4452.65,0.09,-265.12
10.98,321.95,0.03,20.76
348.21,13244.04,0.05,275.93
89.99,1193.62,0.08,-304.47
7.59,363.23,0.05,40.58
105.34,2780.88,0.07,595.38
2.08,33.76,0.04,-7.15
180.98,3537.39,0,232.78
53.98,986.24,0.02,68.9
4.98,81.66,0.05,-31.99
3.75,49.74,0,17.7
22.23,480.39,0.01,144.66
270.97,11904.55,0,3909.33
9.65,332.95,0.05,-28.16
10.48,447.36,0.01,40.92
2.08,53.93,0.04,-10.95
4.82,43.26,0.1,3.9
6.48,174.03,0.02,-42.37
28.53,1190.8,0.07,502.49
2.88,121.65,0.05,30.76
2.08,19.02,0.05,10.73
65.99,103.105,0.09,-316.32
34.23,263.8,0,165.33
65.99,1546.3965,0.07,226.72
170.98,1935.1,0.01,-42.96
400.97,18775.76,0.03,8504.47
8.6,447.89,0,-26.78
16.06,189.19,0.08,-56.71
23.99,697.5,0.02,169.89
60.98,497.2,0,-219.61
40.97,198.72,0.01,-34.43
115.99,955.29,0.05,-286.2
10.89,109.37,0.1,-21.66
31.78,1461.1,0.01,674.46
4.98,9.75,0,-6.72
22.98,184.07,0.04,75.63
18.97,573.97,0.05,55.82
5.28,223.79,0.01,-89.88
6.48,129.16,0.07,-56.15
30.98,843.55,0.08,168.76
6.48,260.96,0.09,-96.7
5.4,263.81,0.03,-237.54
3.7,60.76,0.03,5.25
122.99,3636.91,0,-1284.24
3499.99,27663.92,0.05,-391.92
195.99,2744.361,0.01,201.03
28.99,1201.934,0.03,47.42
9.77,395.84,0,8.42
6.48,206.54,0.02,-178.82
12.28,318.14,0.01,49.67
35.41,177.05,0,-50.67
30.73,1184.03,0.04,-20.79
165.98,4722.83,0.01,1749.78
5.98,130.16,0.1,-49.53
3.14,5.06,0.01,-2.64
22.98,103.9,0.07,-19.26
37.74,1327.59,0.05,371.28
95.43,3401.8,0.09,-508.87
4.13,181.61,0.03,-150.26
3.14,111.55,0.05,-54.25
39.24,1435.95,0.05,486.9
34.23,961.06,0.05,361.82
6.48,146.63,0.01,-30.06
85.99,2506.2675,0.03,1160.58
8.33,188.54,0.09,9.82
18.65,359.68,0.07,187.15
17.98,131.55,0.06,-43.74
9.99,258.11,0.1,9.95
175.99,1288.515,0.08,-382.57
7.68,277.88,0.09,-64.41
291.73,3939.89,0.05,598.24
19.98,925.3,0.04,257.31
243.98,12072.9,0.04,3064.51
115.99,3419.1505,0,858.58
167.27,195.04,0.08,-149.41
60.98,1859.01,0.09,-588.9
99.99,1781.11,0.1,51.44
4.18,185.32,0.03,-192.56
4.91,73.41,0.08,-44.79
1.48,43.66,0.04,5.77
8.12,130.11,0.03,-47.69
279.48,4012.58,0.05,-425.14
40.99,1295.54,0.06,214.23
9.38,238.25,0.05,-83.55
10.89,403.73,0.06,-44.13
28.48,86.85,0.05,-67.22
114.98,1795.49,0.05,-626.04
212.6,926.58,0.03,-226.51
6.23,38.76,0.1,-12.13
13.99,551.44,0,28.7
35.99,834.0625,0.01,192.29
28.15,417.88,0.08,-13.95
11.99,493.56,0.06,12.73
19.98,360.24,0.04,-36.24
34.76,1463.27,0.09,104.22
4.49,210.46,0.03,50.04
5.98,195.57,0.09,-132.93
14.2,691.52,0.03,107.02
71.37,2756.17,0.04,-1561.72
200.99,5159.3725,0.02,1252.48
8.95,307.65,0.07,91.73
48.58,558.62,0.03,118.32
25.98,556.45,0.08,-124.42
4.89,61.46,0.08,-47.83
70.98,2137.1,0.05,-686.01
11.55,571.17,0.05,129.87
5.8,135.88,0.1,-75.39
43.22,857.95,0.08,51.85
18.84,662.21,0.01,256.57
2.6,100.68,0,-45.21
37.94,846.35,0.04,341.53
85.99,1976.3945,0,473.36
10.52,442.72,0.07,-168.38
65.99,326.893,0.07,-223.21
3.75,22.78,0.01,3.96
47.98,1806.43,0.04,134.85
55.48,1669.88,0.02,548.92
70.71,2018.45,0.08,-812.25
2.88,87.68,0.03,23.14
85.29,3732.25,0.1,-1255.86
6.48,144.55,0.07,-60.17
5.98,75.89,0.09,-31.01
12.64,586.11,0.11,98.44
1.76,75.14,0.05,0.82
130.98,3874.12,0,-305.98
218.75,1452.216,0.05,-277.29
22.84,840.07,0,-83.75
100.98,4789.89,0.09,421.15
11.09,430.88,0.05,39
11.5,82.06,0.07,-26.99
599.99,23281.05,0.09,9097.65
159.31,523.11,0.05,-214.53
35.99,913.41,0.01,237.14
4.28,213.71,0.06,-208.02
5.85,133.66,0.07,-5.6
15.98,127.74,0.04,-5.57
9.48,325.92,0.03,-36.47
6.54,325.24,0.05,-79.42
43.41,1765.05,0.05,749.22
2.88,12.8,0,-2.21
220.98,709.04,0.1,-337.92
38.76,978.77,0.06,220.91
2.58,129.44,0.02,-5.54
65.99,1829.387,0.02,482.45
294.62,9626.86,0.08,1882.2
20.99,813.535,0,435.95
500.98,18028.07,0.02,8157.7
40.98,1880.8,0.07,775.88
195.99,7143.927,0.02,2374.73
14.27,118.98,0.05,-12.77
159.99,4910.09,0.01,1669.38
27.75,1058.45,0.01,-386.02
205.99,820.5645,0.09,-800.25
1500.97,7486.09,0.05,-2561.32
48.04,881.32,0.02,373.67
4.28,22.77,0.03,-6.2
55.99,220.7875,0.09,-305.32
7.59,160.29,0.01,1.35
40.98,124.81,0.06,-11.94
15.94,706.68,0.1,6.6
280.98,6408.3,0.1,539.54
2.08,63.71,0.01,-96.03
370.98,5388.8,0.03,-115.08
41.94,1751.68,0.1,771.83
5.28,86.47,0.07,-9.35
21.38,684.5,0.02,-27.99
15.98,435.27,0.05,-147.51
27.42,723.82,0.05,-40.98
110.98,1684.96,0.08,-553.06
212.6,1662.048,0.03,-471.26
349.45,11460.76,0.1,4264.82
130.98,159.51,0.04,-103.63
200.99,5015.051,0.05,1090.43
3.95,168.66,0.08,-167.06
80.98,2560.59,0.07,670.96
11.35,189.04,0.08,-74.77
55.98,2116.62,0.06,745.45
880.98,28180.08,0.02,7513.88
1.82,27.05,0,1
200.97,6580.16,0.1,2786.35
150.98,5610.84,0.07,2366.51
20.98,455.34,0.06,-932.55
85.99,2329.646,0.1,-310.24
7.28,275.06,0.05,-237.87
14.89,27.96,0.17,-9.13
80.97,3699.22,0.05,565.18
6.48,48.93,0,-38.72
83.1,397.55,0.08,-152.47
19.98,676.26,0.06,181.98
10.64,451.32,0.04,1.16
14.42,217.66,0.1,-24.91
279.81,1374.67,0.08,-126.34
5.84,76.42,0.02,20.44
180.98,4891.86,0.02,253.14
150.98,6039.1,0.01,-345.92
6.45,206.49,0.05,80.07
1.89,80.54,0.01,-18.72
140.98,1217.62,0.03,-221.5
65.99,1725.0325,0.08,206.35
4.13,82.97,0.04,32.5
550.98,13701.35,0.01,-3687.65
20.89,512.83,0.01,-221.56
1.26,41.23,0.09,-21.51
65.99,381.1995,0.08,-233.56
4.13,135.2,0.02,59.4
150.89,5428.49,0.05,-1046.78
120.98,5178.17,0.03,531.69
15.68,535.24,0.01,216.43
18.99,563.08,0.1,112.97
39.24,192.12,0.04,-74.85
119.99,3917.61,0.08,40.76
80.98,2788.04,0.01,-849.18
12.88,56.47,0.05,-29.9
12.22,216.25,0.09,58.84
42.98,1861.36,0,627.85
21.78,937.62,0.03,187.2
3.15,33.02,0.08,8.4
40.98,199.16,0.1,-64.87
35.44,967.27,0.07,309.31
10.31,483.74,0.02,206.27
5.85,159.65,0.06,-1.79
205.99,7452.137,0.02,2028.36
4.37,173.11,0.02,-121.58
3.48,86.68,0.08,-474.91
20.98,833.51,0.05,364.99
115.79,1031.06,0.03,39.36
9.77,138.31,0.07,-31.16
1.76,30.62,0.01,-1.56
200.98,2266.7,0.07,180.8
1.7,38.99,0.09,-33.52
1.82,80.33,0.09,-12.95
160.98,6244.18,0.09,470.3
6.3,239.75,0.09,105.91
4.98,150.2,0,62.46
420.98,2019.65,0.05,289.88
6.48,55.81,0.03,-35.04
9.93,373.07,0.07,149.53
4.55,161.02,0.08,32.19
17.99,679.95,0.08,-93.3
35.44,1579.56,0.01,699.64
162.93,4906.85,0.09,1907.94
399.98,2017.5,0.03,-663.51
400.97,8468.63,0,2819.96
5.74,265.88,0.05,-90.9
1500.97,1500.82,0.01,-3381.99
205.99,3093.864,0.07,286.4
35.89,232.21,0,-14.03
5.85,88.3,0.09,-12.14
7.7,191.55,0.08,7.17
30.98,938.86,0.05,22.21
10.23,503.17,0.01,-10.21
30.98,453.99,0.05,14.61
7.59,284.58,0.03,33.81
104.85,1010.26,0.01,271.5
43.98,990.5,0.04,323.73
13.73,651.9,0.16,-74.51
99.99,2575.01,0.09,231.46
2.88,85.49,0.08,5.72
64.65,926.3,0.09,-503.8
30.98,68.66,0.06,-29.6
6.68,201.09,0.08,-56.22
10.98,191.67,0.03,6.02
99.99,2752,0.06,336.47
5.98,72.82,0.02,5.03
4.91,64.46,0.01,25.16
6.3,298.12,0.09,137.67
122.99,4411.5,0.1,-1799.35
6.88,213.35,0.01,63.78
9.99,447.42,0.05,41.3
2.18,90.88,0.04,8.06
4.98,29.05,0.08,-20.9
55.48,1314.64,0.03,575.38
12.98,638.91,0.02,77.48
48.04,2332.23,0.02,1085.93
145.45,4610.35,0.08,751.58
33.94,610.07,0.07,-157.56
13.43,181.49,0.1,-29.54
5.98,248.86,0.08,-168.67
6.48,278.01,0.03,-202.31
5.98,281.81,0.07,42.45
17.48,243.23,0.07,35.33
65.99,1326.51,0.03,58.17
4.13,127.9,0.07,54.21
6.48,110.74,0.09,-70.31
2.88,73.82,0.08,2.01
3.95,154.85,0.05,-136.55
195.99,4941.7725,0.1,704.89
55.99,1155.5835,0.04,-127
3.58,77.57,0,-67.49
296.18,12689.87,0.04,-169.23
35.44,905.32,0.02,389.07
125.99,1702.499,0.08,162.11
22.72,632.55,0.05,165.35
1.81,90.96,0.02,-30.11
63.94,1997.13,0.05,720.45
6.54,64.13,0.1,-28.97
19.98,492.71,0.02,67.01
70.89,1042.06,0.04,-931.25
55.99,760.2485,0.04,29.8
122.99,5041.46,0.06,-2136.66
6.48,282.98,0.06,-237.47
349.45,8817.71,0.09,-2946.05
29.18,1140.26,0.04,387.2
80.98,2645.8,0,-684.78
370.98,11103.75,0.1,-522.59
195.99,7965.9025,0.01,2311.96
78.69,3202.25,0.09,991.26
6.48,81.25,0.01,-44.54
3.28,57.17,0.08,-24.03
3.28,41.97,0.05,-37.03
3.58,35.64,0.05,-0.71
3499.99,28761.52,0.04,285.11
20.95,750.66,0,120.05
30.98,254.32,0.01,-117.39
51.75,2149.37,0.03,217.87
160.98,5661.08,0,1055.47
12.28,334.71,0.01,31.74
41.32,1981.26,0.07,100.8
113.98,1756.46,0.01,-101.19
5.68,49.04,0.02,9.29
348.21,2320.35,0,-237.62
4.98,139.54,0.01,-54.08
7.59,199.52,0.08,13.44
2.18,85.66,0.04,6.67
2.58,35.48,0.09,-9.19
6.84,15,0.05,-11.02
100.98,1758.41,0.06,238.52
65.99,2766.818,0.03,846.95
18.7,689.67,0.07,51.47
80.97,2219.79,0.1,-9.45
9.06,237.36,0.07,-117.86
5.89,195.23,0.08,-72.46
124.49,4051.8,0.1,-684.07
896.99,3465.97,0.08,194.32
100.97,1307.88,0.06,206.86
7.84,104.51,0.04,-9.28
115.99,1064.7865,0.1,-181.01
12.22,131.09,0.01,10.94
54.96,1817.9,0.06,700.31
7.78,124.06,0.09,15.74
7.37,138.05,0.09,-100.49
15.68,433.44,0.1,147.46
5.18,55.59,0.03,-17.95
3.36,112.36,0.08,-159.74
35.99,481.049,0.09,46.51
15.22,562.8,0.02,-17.45
130.98,5544.99,0.04,-3404.24
195.99,2011.6355,0.01,-53.69
6.48,260.59,0.09,-157.76
5.58,75.27,0.06,-1.84
39.98,1184.53,0.05,-26.49
125.99,3683.73,0.09,708.76
8.74,364.8,0.01,149.45
306.14,15602.93,0,4875.89
140.98,1118.82,0.04,-320.3
1.81,79.75,0.1,-41.32
286.85,10006.28,0.1,-760.98
11.58,407.17,0.04,-12.82
14.81,199.93,0.1,-105.33
37.76,834.81,0.03,1.98
8.74,335.35,0.05,-134.97
207.48,1925.83,0.09,359.83
40.98,605.1,0.04,92.81
7.45,113.5,0.05,-46.35
20.97,357.43,0.08,-135.98
225.02,4754.08,0,299.88
119.99,1601.32,0.04,377.81
6.48,264.75,0.08,-212.51
79.52,3367.24,0.07,-1183.69
145.98,5723.24,0,-194.97
6.48,188.07,0,-101.85
29.17,1281.28,0.05,415.85
146.05,1940.31,0.03,-668.19
125.99,430.848,0.06,-492.77
22.98,933.21,0.05,207.18
70.98,748.25,0.05,-86.99
16.98,260.39,0.09,-48.57
81.94,3904.12,0.07,-1508.46
8.57,343.64,0.06,13.29
5.81,256.64,0.03,-28.29
7.45,185.64,0.1,-69.87
6.48,225.98,0.01,-135.74
12.64,16.73,0.08,-6.96
30.98,518.8,0.1,54.63
4.18,42.67,0.06,-12.72
22.98,690.88,0.08,119.25
26.31,824.24,0.1,-127.23
30.56,438.47,0.02,157.89
20.95,230.72,0.08,-68.76
6.48,293.47,0.06,-205.38
2.52,88.7,0.06,-89.13
10.98,262.78,0.04,19.36
14.03,142.15,0.09,-58.18
15.28,330.22,0.07,-51.72
52.4,321.71,0.1,-2.73
100.98,5198.12,0.01,1481.67
7.35,188.53,0,-27.49
40.99,718.41,0.1,23.94
12.64,436.98,0.07,75.61
30.73,136.68,0.01,-125.16
62.18,1452.48,0.07,376.52
193.17,3555.29,0.09,183.28
1.98,71.12,0.1,-21.89
78.69,691.09,0.08,364.03
21.98,713.7,0.02,176.09
22.24,333.3,0.03,71.04
2.84,85.77,0.03,-102.02
10.98,149.31,0,7.77
9.68,54.3,0.1,1.27
1500.97,1409.86,0.07,-3461.12
280.98,9843.11,0.07,-384.6
500.98,7190.06,0.08,1908.45
115.99,3701.5205,0.05,894.06
279.48,7333.45,0.07,-207.28
100.97,4256.51,0.03,1653.96
40.98,503.08,0.01,-102.74
4.13,76.94,0,29.67
7.08,252.99,0.08,28.76
500.98,17304.85,0.05,7434.48
40.99,794.32,0.08,67.61
4.89,163.89,0.02,-108.55
10.06,115.45,0.07,23.53
77.51,154.94,0.09,-358.43
45.99,1642.642,0.08,314.84
200.98,770.76,0.08,-192.51
7.68,270.43,0.07,-83.16
56.96,1339.25,0.03,142.51
150.98,1209.37,0.09,-407.85
15.99,404.24,0.02,-76.99
46.94,1381.88,0.09,598.2
30.42,1307.35,0.05,-154.24
161.55,523.58,0.01,-179.36
12.95,257.97,0.03,33.18
14.45,619.77,0.02,50.24
363.25,7512.03,0.09,2017.64
125.99,2853.8835,0.06,492.24
7.37,240.63,0.02,-117.92
4.26,192.33,0.01,48.54
2.88,8.6,0.09,-2.03
130.98,1663.83,0.1,-484.64
9.99,265.35,0.02,-128.69
177.98,7381.19,0.04,2998.88
39.98,945.36,0.1,219.85
180.98,9046.33,0,1398.03
8.67,367.96,0.06,-16.11
5.98,159.05,0.04,21.46
2.88,116.14,0.01,50.44
180.98,3344.11,0.03,588.54
14.45,463,0.07,24.61
12.99,90.75,0.02,-26.39
2.94,113.09,0.04,29.76
59.98,1603.27,0.01,452.49
8.6,41.53,0.04,-15.53
699.99,2222.61,0.02,196.08
65.99,618.1965,0.02,-132.53
399.98,5236.14,0.05,567.59
6.48,74.02,0.07,-28.45
4.28,198.08,0.02,32.69
54.48,1553.66,0.03,547.48
125.99,3276.9965,0,653.06
14.27,363.16,0.08,3.92
300.98,12571.63,0.09,5455.96
5.84,128.86,0,24.53
400.98,17884.53,0.04,2357.86
9.78,54.8,0,-15.3
